ddate,returnid,shipmentid,transactionid
7/14/2015,23240,,
2/8/2015,23427,,
1/6/2015,23526,,
9/19/2014,23014,,
11/28/2015,23276,,
10/20/2015,23249,,
12/30/2015,23467,,
5/18/2014,23771,,
3/1/2017,23453,,
9/7/2014,23230,,
10/14/2015,23308,,
2/27/2016,23424,,
12/2/2016,23357,,
4/19/2016,23848,,
2/14/2016,23841,,
3/18/2016,23508,,
9/16/2014,23506,,
2/11/2015,23156,,
9/14/2016,23883,,
3/12/2016,23784,,
1/9/2016,23216,,
7/15/2014,23678,,
12/25/2016,23355,,
2/12/2016,23160,,
12/13/2014,23982,,
10/22/2016,23819,,
6/3/2016,23185,,
3/14/2016,23653,,
8/24/2015,23630,,
4/14/2014,23346,,
7/23/2016,23544,,
3/3/2016,23962,,
1/24/2017,23599,,
3/2/2016,23284,,
9/7/2014,23395,,
3/3/2015,23591,,
9/10/2016,23966,,
7/15/2015,23947,,
11/6/2014,23198,,
12/26/2016,23771,,
10/15/2016,23775,,
1/8/2017,23842,,
12/8/2015,23403,,
5/1/2016,23762,,
4/1/2016,23859,,
8/9/2015,23420,,
6/23/2016,23100,,
3/20/2016,23448,,
6/13/2014,23080,,
11/20/2016,23076,,
11/17/2014,23133,,
8/22/2014,23918,,
10/14/2016,23462,,
2/23/2016,23919,,
7/11/2014,23171,,
12/31/2016,23607,,
11/12/2015,23364,,
3/19/2017,23137,,
5/22/2014,23782,,
7/13/2016,23400,,
7/30/2014,23901,,
1/25/2017,23389,,
6/27/2016,23179,,
3/30/2016,23207,,
4/19/2015,23001,,
9/21/2014,23344,,
3/29/2015,23798,,
9/20/2015,23526,,
3/1/2017,23505,,
12/3/2014,23674,,
12/16/2015,23931,,
4/14/2015,23098,,
1/19/2016,23941,,
8/2/2016,23382,,
11/19/2014,23897,,
7/16/2016,23556,,
3/1/2015,23302,,
10/7/2014,23200,,
12/12/2016,23119,,
11/21/2014,23155,,
12/20/2015,23280,,
9/18/2015,23410,,
1/25/2015,23326,,
2/17/2017,23306,,
3/22/2017,23345,,
7/18/2015,23349,,
4/11/2014,23648,,
5/8/2014,23732,,
1/7/2016,23623,,
7/29/2016,23786,,
11/24/2016,23424,,
2/4/2016,23310,,
6/8/2016,23466,,
10/16/2016,23943,,
7/27/2014,23156,,
9/10/2014,23922,,
12/3/2015,23768,,
11/13/2015,23744,,
6/10/2016,23662,,
9/18/2015,23382,,
4/18/2015,23558,,
5/15/2015,23947,,
12/3/2016,23565,,
4/4/2015,23928,,
8/2/2015,23925,,
11/9/2015,23126,,
10/22/2014,23780,,
2/7/2017,23661,,
9/29/2014,23306,,
8/11/2014,23258,,
3/3/2016,23335,,
5/6/2015,23947,,
10/9/2015,23583,,
12/23/2014,23733,,
9/6/2015,23978,,
6/15/2014,23099,,
7/1/2015,23611,,
2/7/2015,23587,,
3/28/2015,23548,,
6/21/2015,23356,,
8/27/2016,23380,,
11/9/2014,23694,,
4/15/2014,23117,,
12/27/2014,23776,,
3/28/2016,23612,,
6/10/2015,23710,,
6/17/2014,23129,,
5/17/2014,23967,,
2/24/2016,23178,,
2/2/2015,23149,,
10/16/2016,23601,,
8/12/2016,23187,,
4/14/2014,23695,,
4/10/2015,23643,,
11/20/2015,23589,,
8/14/2016,23178,,
11/6/2016,23187,,
12/6/2014,23868,,
4/15/2016,23316,,
8/2/2015,23704,,
3/31/2017,23664,,
7/22/2014,23560,,
1/7/2016,23745,,
7/9/2016,23530,,
11/10/2016,23077,,
1/1/2016,23268,,
5/6/2014,23089,,
5/6/2015,23686,,
4/14/2014,23739,,
1/26/2016,23059,,
3/19/2015,23652,,
7/6/2014,23374,,
9/29/2016,23551,,
10/27/2015,23769,,
4/21/2015,23977,,
9/5/2016,23107,,
5/7/2015,23155,,
2/10/2016,23228,,
12/19/2015,23751,,
4/5/2014,23648,,
6/24/2015,23164,,
11/10/2016,23066,,
9/11/2015,23660,,
6/6/2014,23757,,
6/20/2014,23677,,
6/10/2016,23567,,
9/14/2016,23544,,
8/23/2015,23515,,
6/20/2014,23337,,
2/28/2017,23735,,
9/12/2015,23905,,
2/1/2017,23855,,
12/15/2014,23938,,
10/23/2016,23518,,
5/18/2014,23963,,
3/6/2016,23928,,
10/14/2015,23455,,
7/31/2015,23930,,
11/12/2014,23992,,
11/22/2015,23898,,
10/31/2016,23316,,
7/26/2014,23183,,
11/6/2014,23631,,
7/30/2016,23204,,
11/20/2014,23978,,
4/26/2016,23830,,
6/30/2014,23922,,
5/28/2015,23099,,
10/20/2014,23460,,
7/19/2016,23086,,
1/27/2016,23655,,
6/18/2016,23393,,
5/22/2016,23067,,
4/13/2015,23836,,
9/4/2014,23441,,
8/24/2015,23607,,
7/28/2016,23993,,
7/8/2014,23861,,
1/9/2015,23018,,
8/1/2014,23386,,
5/29/2015,23749,,
9/8/2014,23097,,
9/13/2015,23515,,
4/4/2016,23688,,
7/18/2015,23754,,
5/11/2016,23510,,
9/30/2016,23039,,
1/4/2017,23131,,
7/27/2015,23973,,
3/29/2015,23261,,
1/18/2017,23610,,
3/23/2016,23951,,
10/20/2015,23419,,
11/24/2014,23330,,
12/20/2016,23609,,
1/20/2016,23807,,
8/24/2015,23428,,
2/27/2016,23001,,
8/5/2014,23731,,
2/19/2016,23112,,
6/25/2015,23086,,
12/28/2015,23591,,
5/25/2014,23227,,
1/3/2017,23244,,
12/14/2016,23217,,
3/13/2015,23324,,
12/12/2014,23964,,
11/16/2015,23139,,
2/26/2017,23953,,
7/2/2014,23407,,
5/10/2014,23324,,
4/14/2014,23077,,
12/17/2014,23486,,
4/10/2016,23306,,
12/2/2015,23252,,
4/4/2016,23593,,
7/19/2016,23922,,
4/19/2016,23191,,
4/10/2014,23511,,
8/24/2015,23344,,
5/31/2016,23680,,
11/22/2014,23167,,
9/13/2014,23761,,
1/12/2016,23407,,
4/30/2016,23477,,
6/14/2015,23849,,
6/13/2015,23066,,
10/1/2016,23809,,
1/29/2015,23061,,
11/7/2015,23545,,
9/30/2016,23085,,
5/28/2015,23192,,
8/20/2016,23487,,
1/13/2017,23729,,
6/13/2015,23677,,
9/25/2016,23181,,
1/9/2015,23909,,
2/5/2017,23827,,
7/20/2016,23962,,
4/2/2015,23961,,
11/9/2014,23805,,
2/21/2017,23952,,
8/18/2014,23491,,
3/10/2016,23943,,
4/13/2014,23531,,
8/26/2014,23464,,
6/18/2016,23827,,
10/13/2014,23896,,
4/2/2015,23403,,
11/22/2016,23527,,
3/24/2015,23533,,
10/30/2016,23470,,
8/20/2015,23580,,
1/31/2015,23376,,
10/6/2016,23961,,
8/24/2015,23068,,
4/29/2016,23444,,
1/31/2017,23194,,
5/8/2015,23833,,
7/21/2015,23917,,
1/13/2017,23700,,
7/21/2014,23997,,
5/2/2016,23994,,
8/8/2014,23479,,
1/2/2015,23514,,
3/26/2017,23368,,
10/22/2014,23129,,
2/20/2016,23609,,
10/22/2014,23018,,
9/9/2016,23187,,
7/13/2014,23214,,
11/3/2015,23571,,
12/18/2015,23128,,
5/6/2015,23002,,
9/16/2015,23618,,
9/21/2016,23414,,
2/26/2016,23261,,
11/11/2015,23406,,
7/17/2016,23773,,
6/29/2014,23068,,
8/1/2014,23994,,
5/6/2014,23995,,
1/14/2016,23807,,
3/3/2017,23713,,
10/7/2014,23749,,
12/11/2016,23962,,
5/3/2016,23076,,
12/4/2015,23518,,
7/15/2016,23932,,
3/3/2015,23300,,
4/14/2014,23551,,
3/5/2016,23034,,
9/24/2014,24118,,
11/7/2015,24718,,
5/25/2014,24922,,
2/28/2015,24359,,
7/28/2014,24899,,
10/7/2015,24619,,
10/4/2015,24907,,
7/8/2014,24097,,
10/27/2016,24234,,
12/27/2015,24746,,
5/5/2014,24462,,
2/22/2017,24318,,
5/30/2016,24013,,
10/28/2014,24277,,
2/16/2017,24936,,
7/21/2015,24627,,
8/2/2014,24493,,
5/7/2015,24720,,
9/30/2015,24803,,
9/29/2015,24056,,
4/2/2017,24101,,
5/31/2015,24282,,
9/12/2016,24820,,
4/27/2016,24912,,
1/22/2015,24809,,
7/18/2014,24347,,
7/27/2014,24567,,
6/8/2016,24775,,
2/22/2015,24368,,
5/24/2014,24370,,
6/18/2016,24890,,
9/7/2016,24534,,
7/22/2014,24611,,
1/4/2017,24418,,
8/14/2014,24012,,
12/18/2016,24099,,
5/15/2016,24765,,
9/25/2014,24025,,
9/19/2015,24150,,
7/10/2015,24698,,
7/24/2014,24830,,
1/21/2015,24500,,
12/8/2016,24929,,
5/19/2014,24009,,
4/17/2014,24284,,
10/14/2015,24879,,
5/15/2014,24657,,
7/28/2015,24710,,
10/29/2016,24728,,
11/14/2016,24013,,
7/17/2015,24358,,
3/26/2016,24358,,
5/1/2016,24490,,
2/6/2015,24801,,
10/14/2014,24492,,
3/2/2015,24730,,
9/5/2015,24755,,
7/14/2014,24376,,
3/22/2017,24578,,
1/5/2015,24714,,
2/2/2017,24571,,
8/27/2015,24814,,
11/24/2014,24527,,
10/5/2016,24712,,
6/24/2014,24942,,
1/19/2017,24147,,
9/20/2016,24321,,
1/31/2017,24696,,
2/7/2016,24049,,
3/4/2017,24562,,
10/9/2014,24351,,
11/10/2014,24757,,
6/23/2015,24995,,
2/4/2016,24128,,
7/6/2015,24896,,
12/30/2015,24104,,
4/27/2015,24379,,
7/15/2014,24201,,
5/31/2014,24029,,
11/24/2016,24549,,
8/27/2016,24193,,
10/30/2014,24837,,
6/6/2015,24570,,
11/8/2016,24988,,
2/20/2016,24538,,
1/28/2016,24271,,
5/6/2016,24869,,
6/30/2014,24700,,
8/28/2014,24190,,
6/24/2015,24183,,
2/23/2015,24474,,
6/12/2016,24434,,
8/16/2015,24823,,
12/7/2016,24264,,
3/11/2016,24569,,
12/25/2015,24148,,
4/12/2014,24765,,
11/1/2015,24709,,
4/9/2015,24579,,
5/10/2015,24141,,
9/15/2015,24378,,
7/7/2014,24480,,
9/18/2015,24050,,
8/24/2016,24005,,
12/31/2014,24334,,
2/24/2016,24952,,
9/6/2015,24063,,
12/13/2014,24357,,
7/22/2016,24162,,
11/28/2016,24847,,
9/8/2015,24737,,
1/7/2015,24265,,
3/30/2017,24804,,
8/12/2015,24268,,
10/31/2014,24966,,
6/13/2016,24756,,
9/5/2014,24844,,
5/10/2016,24081,,
12/16/2015,24596,,
8/22/2014,24973,,
10/26/2014,24721,,
8/28/2014,24982,,
12/5/2014,24172,,
5/21/2014,24285,,
2/27/2016,24289,,
12/23/2015,24177,,
9/16/2014,24834,,
8/11/2015,24515,,
8/8/2015,24151,,
3/23/2015,24231,,
4/14/2014,24362,,
9/25/2016,24681,,
4/30/2016,24727,,
4/11/2015,24565,,
3/13/2017,24751,,
4/11/2014,24466,,
6/29/2016,24756,,
2/27/2017,24042,,
11/14/2015,24640,,
11/9/2015,24128,,
9/9/2015,24755,,
5/7/2014,24723,,
7/27/2016,24364,,
11/13/2016,24485,,
11/23/2014,24135,,
12/8/2015,24513,,
12/18/2014,24413,,
4/26/2015,24456,,
6/18/2016,24022,,
6/16/2016,24543,,
6/5/2015,24232,,
2/18/2016,24449,,
2/20/2016,24807,,
10/29/2015,24289,,
7/14/2016,24116,,
7/2/2016,24434,,
4/7/2014,24966,,
4/6/2014,24390,,
3/6/2015,24891,,
7/2/2015,24979,,
5/1/2016,24205,,
12/21/2015,24517,,
12/8/2015,24262,,
6/10/2015,24759,,
10/11/2014,24651,,
5/13/2016,24077,,
7/3/2016,24804,,
1/16/2017,24208,,
8/29/2014,24275,,
4/29/2015,24694,,
9/21/2015,24819,,
4/15/2015,24104,,
1/24/2016,24930,,
3/19/2015,24922,,
12/13/2014,24526,,
2/25/2017,24959,,
3/17/2015,24853,,
12/27/2014,24143,,
12/29/2016,24668,,
11/10/2014,24906,,
7/6/2015,24294,,
3/2/2015,24797,,
11/1/2014,24979,,
2/18/2017,24729,,
7/28/2015,24995,,
4/12/2015,24996,,
3/10/2016,24975,,
9/22/2016,24997,,
6/22/2014,24553,,
12/7/2015,24865,,
1/20/2017,24323,,
1/25/2015,24863,,
4/27/2016,24379,,
11/4/2014,24550,,
12/29/2014,24499,,
10/1/2016,24578,,
6/21/2016,24830,,
5/10/2015,24745,,
8/16/2016,24450,,
10/18/2016,24636,,
1/8/2016,24947,,
3/18/2016,24724,,
11/16/2014,24891,,
6/4/2014,24993,,
5/22/2014,24148,,
8/9/2014,24891,,
10/8/2016,24542,,
6/26/2016,24876,,
2/12/2017,24896,,
9/7/2014,24052,,
3/20/2015,24842,,
8/15/2015,24295,,
10/8/2014,24348,,
10/7/2015,24829,,
8/11/2015,24689,,
3/20/2015,24072,,
8/22/2015,24984,,
6/21/2014,24198,,
2/18/2017,24093,,
9/30/2014,24387,,
8/10/2014,24966,,
11/27/2015,24942,,
6/8/2016,24742,,
7/3/2016,24311,,
7/16/2016,24169,,
8/31/2014,24529,,
12/29/2014,24368,,
12/8/2016,24257,,
5/27/2016,24445,,
7/3/2016,24829,,
8/27/2016,24418,,
10/10/2015,24728,,
12/6/2015,24022,,
12/21/2014,24271,,
11/11/2014,24364,,
1/2/2016,24046,,
12/11/2016,24225,,
12/4/2016,24637,,
4/19/2015,24288,,
1/14/2016,24340,,
4/27/2015,24206,,
3/23/2016,24866,,
4/16/2014,24465,,
9/26/2015,24050,,
9/23/2014,24185,,
5/25/2014,24818,,
11/30/2014,24281,,
7/19/2015,24726,,
1/1/2017,24295,,
4/22/2014,24356,,
9/24/2016,24782,,
4/11/2016,24114,,
6/7/2016,24288,,
1/23/2017,24313,,
12/10/2014,24882,,
3/18/2015,24249,,
7/14/2014,24650,,
4/14/2016,24673,,
12/20/2015,24829,,
12/1/2014,24558,,
5/2/2014,24241,,
9/3/2016,24805,,
12/30/2015,24327,,
5/17/2015,24522,,
1/1/2016,24809,,
6/29/2016,24080,,
6/2/2014,24305,,
3/14/2016,24762,,
11/28/2016,24899,,
3/25/2015,24794,,
4/25/2014,24708,,
8/17/2016,24681,,
7/8/2016,24971,,
10/6/2014,24135,,
3/31/2016,24105,,
8/22/2015,24351,,
8/7/2016,24636,,
11/30/2014,24049,,
10/11/2015,24061,,
9/12/2016,24771,,
4/28/2014,24094,,
9/22/2015,24976,,
7/6/2014,24544,,
8/23/2014,24385,,
10/20/2014,24666,,
4/6/2014,24811,,
3/5/2016,24696,,
2/16/2015,24186,,
4/7/2016,24666,,
6/27/2015,24312,,
11/3/2014,24912,,
4/24/2015,24768,,
10/31/2016,24680,,
6/30/2015,24655,,
6/20/2016,24927,,
5/12/2015,24023,,
2/13/2015,24310,,
6/12/2015,24110,,
7/18/2014,24692,,
5/3/2016,24980,,
6/27/2015,24295,,
12/27/2014,24838,,
10/26/2014,24591,,
8/23/2016,24824,,
4/17/2014,24139,,
6/26/2016,24468,,
12/14/2014,24888,,
10/24/2016,24262,,
2/1/2016,24448,,
2/16/2017,24990,,
1/15/2015,24477,,
6/12/2014,24442,,
5/20/2014,24613,,
8/24/2015,24514,,
8/30/2015,24936,,
1/24/2016,24851,,
4/8/2014,24091,,
3/4/2015,24615,,
12/26/2015,24209,,
5/11/2014,24692,,
11/2/2015,24190,,
2/7/2015,24219,,
2/9/2017,24265,,
12/16/2015,24915,,
2/6/2017,24435,,
2/18/2016,24422,,
1/13/2016,24757,,
8/29/2014,24618,,
7/20/2014,24136,,
7/7/2014,24782,,
5/24/2014,24762,,
6/24/2016,24752,,
10/30/2015,24524,,
11/24/2016,24716,,
10/10/2015,24766,,
2/3/2017,24578,,
4/11/2016,24108,,
8/9/2014,24567,,
12/15/2016,24202,,
2/1/2017,24679,,
5/14/2016,24963,,
2/1/2017,24195,,
8/8/2016,24770,,
2/18/2017,24685,,
10/5/2015,24884,,
7/5/2016,24117,,
4/24/2014,24591,,
8/23/2016,24759,,
12/15/2014,24938,,
11/25/2014,24972,,
1/18/2016,24566,,
9/21/2015,24622,,
11/4/2014,24055,,
12/5/2016,24256,,
1/4/2017,24824,,
12/23/2015,24504,,
4/23/2015,24550,,
12/8/2015,24992,,
5/19/2015,24389,,
5/8/2014,24748,,
5/25/2015,24549,,
3/24/2016,24612,,
3/28/2017,24376,,
7/1/2016,24151,,
6/11/2014,24206,,
2/21/2016,24918,,
1/16/2017,24081,,
8/17/2016,24085,,
2/16/2016,24345,,
8/9/2016,24177,,
2/18/2017,24646,,
7/29/2016,24317,,
3/1/2015,24961,,
2/10/2017,24313,,
11/20/2014,24724,,
11/23/2015,24285,,
3/8/2017,24252,,
3/27/2016,24114,,
8/23/2014,24667,,
8/12/2014,24470,,
4/30/2015,24366,,
2/25/2016,24653,,
7/10/2015,24649,,
12/20/2015,24367,,
10/28/2014,24466,,
11/3/2016,24596,,
1/31/2015,24520,,
11/24/2014,24866,,
11/1/2015,24795,,
9/25/2016,24015,,
5/23/2014,24469,,
1/9/2016,24638,,
6/14/2015,24833,,
4/17/2014,24585,,
4/12/2016,24938,,
11/26/2015,24535,,
1/15/2016,24734,,
2/11/2017,24180,,
8/22/2016,24389,,
5/19/2014,24029,,
4/22/2016,24748,,
10/10/2014,24290,,
11/22/2016,24053,,
7/18/2014,24423,,
4/15/2015,24306,,
8/6/2015,24923,,
2/8/2015,24198,,
5/23/2016,24335,,
2/7/2017,24016,,
7/18/2014,24795,,
2/16/2017,24480,,
10/12/2015,24174,,
6/23/2016,24475,,
7/7/2014,24616,,
8/28/2015,24970,,
6/23/2014,24035,,
1/29/2016,24170,,
2/27/2015,24543,,
6/2/2016,24821,,
9/5/2015,24897,,
8/30/2015,24511,,
7/16/2014,24169,,
10/28/2015,24088,,
6/2/2016,24431,,
3/6/2015,24877,,
12/2/2014,24960,,
4/21/2016,24009,,
5/13/2015,25000,,
8/26/2016,24993,,
5/8/2015,24838,,
10/19/2014,24713,,
6/7/2016,24669,,
6/4/2015,24543,,
10/23/2015,24303,,
12/14/2014,24796,,
7/19/2016,24457,,
4/21/2014,24895,,
12/23/2016,24899,,
9/25/2014,24667,,
7/1/2015,24711,,
2/11/2017,24265,,
11/13/2016,24353,,
4/3/2015,24082,,
5/22/2016,24756,,
4/29/2014,24916,,
3/8/2015,24566,,
5/17/2016,24427,,
9/3/2014,24077,,
5/2/2015,24447,,
12/15/2016,24514,,
3/17/2015,24349,,
1/2/2017,24499,,
7/17/2014,24660,,
5/4/2016,24707,,
1/2/2016,24218,,
3/11/2016,24974,,
5/9/2014,24067,,
7/17/2014,24107,,
11/9/2016,24160,,
2/1/2015,24482,,
11/25/2016,24283,,
8/6/2016,24640,,
6/18/2014,24461,,
8/17/2014,24929,,
9/13/2015,24439,,
5/22/2015,24760,,
11/24/2016,24298,,
5/22/2016,24511,,
3/29/2017,24346,,
4/6/2015,24868,,
12/21/2014,24729,,
3/27/2016,24660,,
10/20/2015,24944,,
2/6/2015,24548,,
3/28/2015,24098,,
12/17/2014,24283,,
4/29/2015,24476,,
10/24/2015,24599,,
5/14/2014,24959,,
8/1/2014,24718,,
12/27/2014,24571,,
6/2/2016,24233,,
10/28/2016,24457,,
6/24/2014,24122,,
12/27/2016,24922,,
10/27/2014,24801,,
11/14/2014,24869,,
9/14/2016,24917,,
8/3/2015,24701,,
9/13/2016,24549,,
10/28/2016,24011,,
9/13/2015,24033,,
4/16/2014,24361,,
10/1/2015,24751,,
12/16/2014,24840,,
9/4/2014,24241,,
5/25/2014,24601,,
8/30/2014,24152,,
6/16/2015,24348,,
8/25/2014,24621,,
3/20/2016,24265,,
2/6/2016,24890,,
3/8/2016,24496,,
1/26/2017,24489,,
1/13/2015,24268,,
1/8/2016,24481,,
2/14/2016,24019,,
5/4/2016,24032,,
2/13/2016,24314,,
12/6/2014,24731,,
11/30/2014,24768,,
4/1/2016,24413,,
3/21/2017,24140,,
9/11/2016,24185,,
11/14/2014,24634,,
1/17/2017,24555,,
2/20/2017,24814,,
9/25/2015,24164,,
10/8/2014,24955,,
9/18/2015,24758,,
7/1/2014,24897,,
10/4/2015,24102,,
8/4/2016,24376,,
4/14/2014,24954,,
12/29/2015,24380,,
6/19/2014,24795,,
2/2/2016,24988,,
4/12/2016,24815,,
11/27/2014,24332,,
12/11/2015,24980,,
6/26/2015,24228,,
9/4/2014,24605,,
11/4/2015,24823,,
5/19/2015,24899,,
2/6/2017,24146,,
9/16/2014,24244,,
8/9/2014,24965,,
7/20/2016,24322,,
3/29/2015,24764,,
6/7/2014,24220,,
12/13/2014,24014,,
12/9/2014,24006,,
12/29/2014,24109,,
10/28/2014,24033,,
9/15/2014,24302,,
10/25/2015,24746,,
5/5/2014,24792,,
8/13/2016,24600,,
1/23/2016,24651,,
2/16/2017,24490,,
10/5/2015,24715,,
12/27/2015,24781,,
6/14/2015,24993,,
7/1/2016,24948,,
3/3/2015,24396,,
3/13/2016,24692,,
8/19/2015,24669,,
10/23/2014,24467,,
12/24/2014,24482,,
3/1/2015,24322,,
1/31/2015,24692,,
12/1/2016,24503,,
4/28/2014,24388,,
4/8/2016,24536,,
10/6/2014,24885,,
11/20/2016,24213,,
2/22/2016,24353,,
6/22/2015,24738,,
7/24/2014,24684,,
2/13/2016,24256,,
6/28/2015,24424,,
9/1/2014,24588,,
2/10/2015,24828,,
2/5/2016,24857,,
8/23/2014,24538,,
8/14/2015,24125,,
11/19/2015,24388,,
6/30/2014,24015,,
4/12/2016,24329,,
4/7/2016,24173,,
2/6/2017,24154,,
4/26/2014,24103,,
12/28/2014,24852,,
8/7/2015,24104,,
12/3/2014,24780,,
2/29/2016,24238,,
12/22/2016,24186,,
8/28/2014,24962,,
5/8/2016,24895,,
9/17/2014,24524,,
1/14/2015,24974,,
9/30/2016,24894,,
12/14/2015,24774,,
2/26/2016,24726,,
1/11/2017,24455,,
11/20/2016,24993,,
10/22/2016,24079,,
1/1/2015,24382,,
2/17/2015,24919,,
5/16/2015,24215,,
4/11/2016,24230,,
5/6/2014,24756,,
12/6/2015,24998,,
12/16/2015,24446,,
3/2/2016,24325,,
2/11/2017,24012,,
9/3/2015,24031,,
12/26/2014,24208,,
10/30/2015,24711,,
7/27/2015,24435,,
1/13/2017,24697,,
2/24/2017,24399,,
7/21/2014,24239,,
7/2/2015,24998,,
2/25/2017,24122,,
3/27/2016,24892,,
2/11/2015,24404,,
7/8/2016,24614,,
4/14/2016,24031,,
3/4/2015,24659,,
11/6/2014,24103,,
12/20/2015,24256,,
9/21/2014,24935,,
10/16/2014,24961,,
1/15/2016,24145,,
11/8/2015,24662,,
4/21/2016,24203,,
8/5/2016,24577,,
8/13/2015,24481,,
9/14/2014,24887,,
8/25/2014,24746,,
7/29/2014,24706,,
9/4/2016,24654,,
8/29/2016,24700,,
9/6/2014,24963,,
1/26/2017,24447,,
10/4/2014,24876,,
4/9/2016,24755,,
7/12/2016,24188,,
4/22/2015,24250,,
9/8/2015,24247,,
4/15/2014,24237,,
2/10/2015,24612,,
7/1/2015,24138,,
11/25/2016,24915,,
10/3/2015,24797,,
3/24/2017,24730,,
9/3/2016,24922,,
8/7/2015,24294,,
12/16/2015,24982,,
3/15/2017,24061,,
1/23/2015,24299,,
1/18/2017,24307,,
10/30/2016,24533,,
1/12/2017,24433,,
12/24/2014,24469,,
5/9/2016,24387,,
5/8/2014,24031,,
6/6/2015,24480,,
1/30/2017,24259,,
5/10/2014,24596,,
8/6/2016,24897,,
12/12/2016,24124,,
7/7/2014,24342,,
12/1/2014,24087,,
10/17/2014,24472,,
1/2/2015,24703,,
4/19/2016,24638,,
12/21/2014,24355,,
5/17/2015,24784,,
8/31/2016,24458,,
8/27/2016,24674,,
4/21/2016,24511,,
2/27/2016,24863,,
7/31/2015,24748,,
5/29/2014,24828,,
12/8/2015,24587,,
6/14/2014,24974,,
5/6/2016,24957,,
1/9/2015,24312,,
8/4/2015,24574,,
8/30/2014,24418,,
4/7/2016,24315,,
12/28/2015,24654,,
12/21/2016,24561,,
5/15/2015,24239,,
11/25/2015,24930,,
10/9/2014,24469,,
7/20/2015,24922,,
12/11/2016,24218,,
10/9/2016,24693,,
4/25/2015,24148,,
8/14/2016,24732,,
6/27/2014,24417,,
11/30/2015,24288,,
4/19/2016,24795,,
3/20/2017,24484,,
4/24/2016,24990,,
8/25/2014,24508,,
5/26/2015,24082,,
5/30/2016,24202,,
3/17/2017,24742,,
2/26/2017,24823,,
2/21/2016,24889,,
9/20/2015,24542,,
7/12/2015,24702,,
5/16/2015,24841,,
1/17/2017,24180,,
9/17/2015,24310,,
10/7/2016,24453,,
7/7/2014,24730,,
12/13/2016,24345,,
6/8/2016,24344,,
11/4/2016,24491,,
11/3/2016,24320,,
10/30/2016,24913,,
6/29/2014,24425,,
5/28/2015,24506,,
11/12/2014,24524,,
7/22/2016,24194,,
9/15/2015,24898,,
3/17/2017,24791,,
4/2/2017,24664,,
9/22/2015,24554,,
4/22/2015,24380,,
1/10/2015,24955,,
2/13/2016,24912,,
2/6/2015,24235,,
2/15/2017,24984,,
4/5/2016,24958,,
8/5/2015,24066,,
1/30/2017,24809,,
4/16/2015,24452,,
9/15/2015,24426,,
4/13/2016,24772,,
4/15/2016,24503,,
9/19/2016,24976,,
7/20/2016,24572,,
2/8/2016,24343,,
9/30/2016,24349,,
8/19/2016,24011,,
11/30/2016,24491,,
4/7/2016,24559,,
7/22/2016,24535,,
10/27/2015,24647,,
11/8/2014,24075,,
3/29/2017,24875,,
7/11/2015,24124,,
5/26/2016,24081,,
9/29/2016,24705,,
1/15/2017,24372,,
5/1/2015,24539,,
6/10/2016,24292,,
12/21/2014,24834,,
1/15/2016,24907,,
6/17/2016,24627,,
10/6/2015,24850,,
7/15/2014,24594,,
5/21/2016,24092,,
9/22/2015,24332,,
8/10/2014,24244,,
5/4/2016,24581,,
9/23/2015,24784,,
12/7/2015,24106,,
4/7/2016,24332,,
1/9/2016,24742,,
4/22/2014,24074,,
2/3/2016,24988,,
8/16/2016,24545,,
7/10/2015,24441,,
1/31/2015,24294,,
7/15/2014,24358,,
5/26/2016,24117,,
12/22/2015,24465,,
11/1/2015,24396,,
10/7/2016,24020,,
5/21/2015,24349,,
8/5/2015,24228,,
6/9/2014,24670,,
12/29/2014,24145,,
10/3/2015,24605,,
12/2/2016,24828,,
12/29/2016,24491,,
3/26/2017,24590,,
4/15/2016,24505,,
2/3/2017,24190,,
3/26/2016,24098,,
10/10/2015,24964,,
5/21/2014,24598,,
12/26/2016,24606,,
9/2/2015,24323,,
8/3/2016,24423,,
4/15/2016,24920,,
5/14/2014,24140,,
8/22/2014,24341,,
5/20/2014,24881,,
11/13/2014,24242,,
3/1/2017,24172,,
3/3/2016,24357,,
10/28/2015,24522,,
12/11/2014,24484,,
10/2/2014,24751,,
7/19/2016,24098,,
6/10/2014,24171,,
4/30/2016,24249,,
7/1/2016,24230,,
9/28/2014,24699,,
5/17/2016,24381,,
9/28/2016,24425,,
6/21/2015,24863,,
11/30/2016,24692,,
11/28/2016,24324,,
12/19/2016,24461,,
6/22/2016,24485,,
7/6/2014,24037,,
6/8/2015,24255,,
12/17/2015,24155,,
1/9/2017,24148,,
9/24/2014,24741,,
11/5/2015,24360,,
10/19/2015,24897,,
2/13/2015,24266,,
4/27/2015,24364,,
4/1/2015,24638,,
2/6/2015,24184,,
4/5/2015,24120,,
7/14/2015,24641,,
2/25/2017,24646,,
9/15/2016,24349,,
6/11/2016,24163,,
4/21/2016,24742,,
1/7/2015,24610,,
8/2/2014,24065,,
3/4/2016,24687,,
7/14/2016,24288,,
1/13/2016,24474,,
1/20/2015,24076,,
2/16/2017,24092,,
10/21/2015,24246,,
8/3/2015,24739,,
11/8/2014,24655,,
12/25/2014,24986,,
1/16/2017,24679,,
5/5/2014,24354,,
6/1/2015,24964,,
12/19/2016,24747,,
5/4/2015,24861,,
8/2/2014,24778,,
4/6/2015,24871,,
7/22/2014,24794,,
3/10/2015,24700,,
2/18/2017,24006,,
3/1/2017,24069,,
